"","bootstrapped_best_policy_name","bootstrapped_best_coef","Is_true","best_policy_accuracy","outcome"
"28","(Trusted Seeds, High Slope, SMS (All))",0.657270304107652,0,0.77,"shot_Measles1"
"29","(Trusted Seeds, High Slope, SMS (All))",-1.85892858469741,0,0.77,"shot_Measles1"
"30","(Trusted Seeds, High Slope, SMS (All))",4.8455827949471,0,0.77,"shot_Measles1"
"31","(Info Hubs, Slopes (All), SMS (All))",-0.474519803898894,0,0.77,"shot_Measles1"
"32","(Info Hubs, Slopes (All), SMS (All))",1.90364529874743,0,0.77,"shot_Measles1"
"33","(Info Hubs, Slopes (All), SMS (All))",4.35671041118602,0,0.77,"shot_Measles1"
"34","(Info Hubs, Slopes (All), SMS (All))",3.07864499416344,0,0.77,"shot_Measles1"
"35","(Info Hubs, Slopes (All), SMS (All))",3.88737493316741,0,0.77,"shot_Measles1"
"36","(Info Hubs, Slopes (All), SMS (All))",-0.280653868626531,0,0.77,"shot_Measles1"
"37","(Info Hubs, Slopes (All), SMS (All))",4.01342782340739,0,0.77,"shot_Measles1"
"38","(Info Hubs, Slopes (All), SMS (All))",4.07929998876324,0,0.77,"shot_Measles1"
"39","(Trusted Seeds, High Slope, SMS (All))",-1.3913855670495,0,0.77,"shot_Measles1"
"40","(Trusted Seeds, High Slope, SMS (All))",0.803546067469825,0,0.77,"shot_Measles1"
"41","(Trusted Seeds, High Slope, SMS (All))",1.24345911967122,0,0.77,"shot_Measles1"
"42","(Info Hubs, Slopes (All), SMS (All))",0.200011242991748,0,0.77,"shot_Measles1"
"43","(Trusted Seeds, High Slope, SMS (All))",3.403834069056,0,0.77,"shot_Measles1"
"44","(Info Hubs, Slopes (All), SMS (All))",4.69619437466577,0,0.77,"shot_Measles1"
"45","(Info Hubs, Slopes (All), SMS (All))",0.292093224470773,0,0.77,"shot_Measles1"
"46","(Info Hubs, Slopes (All), SMS (All))",0.19295404240684,0,0.77,"shot_Measles1"
"47","(Info Hubs, Slopes (All), SMS (All))",2.16868590721092,0,0.77,"shot_Measles1"
"48","(Trusted Seeds, High Slope, SMS (All))",1.83567261840668,0,0.77,"shot_Measles1"
"49","(No Seeds, High Slopes, SMS (All))",-3.80440957223561,0,0.77,"shot_Measles1"
"50","(Info Hubs, Slopes (All), SMS (All))",0.1112344352142,0,0.77,"shot_Measles1"
"51","(Info Hubs, Slopes (All), SMS (All))",-0.891925276512922,0,0.77,"shot_Measles1"
"52","(Info Hubs, Slopes (All), SMS (All))",3.04909016873179,0,0.77,"shot_Measles1"
"53","(Info Hubs, Slopes (All), SMS (All))",1.50003402475923,0,0.77,"shot_Measles1"
"54","(Info Hubs, Slopes (All), SMS (All))",4.32660589482699,0,0.77,"shot_Measles1"
"55","(Info Hubs, Slopes (All), SMS (All))",3.47062279107215,0,0.77,"shot_Measles1"
"56","(Info Hubs, Slopes (All), SMS (All))",0.054364349874446,0,0.77,"shot_Measles1"
"57","(Info Hubs, Slopes (All), SMS (All))",0.00630789559475456,0,0.77,"shot_Measles1"
"58","(Trusted Seeds, High Slope, SMS (All))",2.31943681811912,0,0.77,"shot_Measles1"
"59","(Info Hubs, Slopes (All), SMS (All))",5.05082783882678,0,0.77,"shot_Measles1"
"60","(Info Hubs, Slopes (All), SMS (All))",0.50954663294025,0,0.77,"shot_Measles1"
"61","(Trusted Seeds, High Slope, SMS (All))",-0.74949497135434,0,0.77,"shot_Measles1"
"62","(Info Hubs, Slopes (All), SMS (All))",4.03702965227451,0,0.77,"shot_Measles1"
"63","(Info Hubs, Slopes (All), SMS (All))",3.01317979116101,0,0.77,"shot_Measles1"
"64","(Info Hubs, Slopes (All), SMS (All))",2.60525277060183,0,0.77,"shot_Measles1"
"65","(Info Hubs, Slopes (All), SMS (All))",2.78079439789191,0,0.77,"shot_Measles1"
"66","(Info Hubs, Slopes (All), SMS (All))",2.00379215063175,0,0.77,"shot_Measles1"
"67","(Info Hubs, Slopes (All), SMS (All))",3.28975802075789,0,0.77,"shot_Measles1"
"68","(Info Hubs, Slopes (All), SMS (All))",0.274030824152639,0,0.77,"shot_Measles1"
"69","(Info Hubs, Slopes (All), SMS (All))",4.05864681324962,0,0.77,"shot_Measles1"
"70","(Info Hubs, Slopes (All), SMS (All))",4.22420962575347,0,0.77,"shot_Measles1"
"71","(Info Hubs, Slopes (All), SMS (All))",0.166079590568521,0,0.77,"shot_Measles1"
"72","(Info Hubs, Slopes (All), SMS (All))",3.45059140901428,0,0.77,"shot_Measles1"
"73","(Info Hubs, Slopes (All), SMS (All))",3.34873042260992,0,0.77,"shot_Measles1"
"74","(Info Hubs, Slopes (All), SMS (All))",1.0905865465445,0,0.77,"shot_Measles1"
"75","(Info Hubs, Slopes (All), SMS (All))",3.990727640504,0,0.77,"shot_Measles1"
"76","(Trusted Seeds, High Slope, SMS (All))",0.364397955953825,0,0.77,"shot_Measles1"
"77","(Info Hubs, Slopes (All), SMS (All))",-0.61909699853062,0,0.77,"shot_Measles1"
"78","(No Seeds, High Slopes, SMS (All))",-4.96324915847901,0,0.77,"shot_Measles1"
"79","(Info Hubs, Slopes (All), SMS (All))",2.54131426844142,0,0.77,"shot_Measles1"
"80","(Info Hubs, Slopes (All), SMS (All))",2.90706075673109,0,0.77,"shot_Measles1"
"81","(Info Hubs, Slopes (All), SMS (All))",4.16800576336367,0,0.77,"shot_Measles1"
"82","(Info Hubs, Slopes (All), SMS (All))",0.386644323347496,0,0.77,"shot_Measles1"
"83","(No Seeds, High Slopes, SMS (All))",-3.0500173432679,0,0.77,"shot_Measles1"
"84","(Info Hubs, Slopes (All), SMS (All))",3.50592326820157,0,0.77,"shot_Measles1"
"85","(Trusted Seeds, High Slope, SMS (All))",0.972009077490329,0,0.77,"shot_Measles1"
"86","(Trusted Seeds, High Slope, SMS (All))",2.24177784465354,0,0.77,"shot_Measles1"
"87","(No Seeds, High Slopes, SMS (All))",-4.69738713559054,0,0.77,"shot_Measles1"
"88","(Info Hubs, Slopes (All), SMS (All))",1.70595822594259,0,0.77,"shot_Measles1"
"89","(Info Hubs, Slopes (All), SMS (All))",4.71302769977171,0,0.77,"shot_Measles1"
"90","(Trusted Seeds, High Slope, SMS (All))",-0.567603896495527,0,0.77,"shot_Measles1"
"91","(Info Hubs, Slopes (All), SMS (All))",2.94430555941604,0,0.77,"shot_Measles1"
"92","(Info Hubs, Slopes (All), SMS (All))",-0.529498899493664,0,0.77,"shot_Measles1"
"93","(Info Hubs, Slopes (All), SMS (All))",2.6570013019072,0,0.77,"shot_Measles1"
"94","(Info Hubs, Slopes (All), SMS (All))",0.230345383781716,0,0.77,"shot_Measles1"
"95","(Info Hubs, Slopes (All), SMS (All))",1.47159820699358,0,0.77,"shot_Measles1"
"96","(Info Hubs, Slopes (All), SMS (All))",2.76187375817553,0,0.77,"shot_Measles1"
"97","(Info Hubs, Slopes (All), SMS (All))",4.8210216906289,0,0.77,"shot_Measles1"
"98","(Info Hubs, Slopes (All), SMS (All))",4.61960703700523,0,0.77,"shot_Measles1"
"99","(Info Hubs, Slopes (All), SMS (All))",2.62052618961812,0,0.77,"shot_Measles1"
"100","(No Seeds, High Slopes, SMS (All))",-1.78654243615864,0,0.77,"shot_Measles1"
"101","(Trusted Seeds, High Slope, SMS (All))",0.819074951357828,0,0.77,"shot_Measles1"
"102","(Info Hubs, Slopes (All), SMS (All))",3.52063784479644,0,0.77,"shot_Measles1"
"103","(Info Hubs, Slopes (All), SMS (All))",3.52893106052193,0,0.77,"shot_Measles1"
"104","(Info Hubs, Slopes (All), SMS (All))",-0.251014251661894,0,0.77,"shot_Measles1"
"105","(Info Hubs, Slopes (All), SMS (All))",1.2724027347768,0,0.77,"shot_Measles1"
"106","(Info Hubs, Slopes (All), SMS (All))",1.75805608020365,0,0.77,"shot_Measles1"
"107","(Info Hubs, Slopes (All), SMS (All))",2.7426706974995,0,0.77,"shot_Measles1"
"108","(Info Hubs, Slopes (All), SMS (All))",2.54161197106493,0,0.77,"shot_Measles1"
"109","(Info Hubs, Slopes (All), SMS (All))",2.96341245607243,0,0.77,"shot_Measles1"
"110","(Trusted Seeds, High Slope, SMS (All))",-2.22516761805085,0,0.77,"shot_Measles1"
"111","(Info Hubs, Slopes (All), SMS (All))",4.69135057820344,0,0.77,"shot_Measles1"
"112","(Info Hubs, Slopes (All), SMS (All))",2.74628099367987,0,0.77,"shot_Measles1"
"113","(Trusted Seeds, High Slope, SMS (All))",-0.709593089912486,0,0.77,"shot_Measles1"
"114","(Info Hubs, Slopes (All), SMS (All))",-0.387405342672756,0,0.77,"shot_Measles1"
"115","(Info Hubs, Slopes (All), SMS (All))",4.18507304767962,0,0.77,"shot_Measles1"
"116","(Info Hubs, Slopes (All), SMS (All))",3.92820150718171,0,0.77,"shot_Measles1"
"117","(Info Hubs, Slopes (All), SMS (All))",3.5873034579558,0,0.77,"shot_Measles1"
"118","(Info Hubs, Slopes (All), SMS (All))",1.65086265690033,0,0.77,"shot_Measles1"
"119","(Info Hubs, Slopes (All), SMS (All))",2.43187513664518,0,0.77,"shot_Measles1"
"120","(Info Hubs, Slopes (All), SMS (All))",1.48725664794307,0,0.77,"shot_Measles1"
"121","(Info Hubs, Slopes (All), SMS (All))",3.65013578045261,0,0.77,"shot_Measles1"
"122","(Info Hubs, Slopes (All), SMS (All))",3.02422872083315,0,0.77,"shot_Measles1"
"123","(Info Hubs, Slopes (All), SMS (All))",1.71227994404852,0,0.77,"shot_Measles1"
"124","(Info Hubs, Slopes (All), SMS (All))",1.71857006267187,0,0.77,"shot_Measles1"
"125","(Trusted Seeds, High Slope, SMS (All))",-0.108015430214938,0,0.77,"shot_Measles1"
"126","(Info Hubs, Slopes (All), SMS (All))",1.75591510696059,0,0.77,"shot_Measles1"
"127","(Info Hubs, Slopes (All), SMS (All))",4.47783389800865,0,0.77,"shot_Measles1"
"128","(Trusted Seeds, High Slope, SMS (All))",3.71994995182317,0,0.77,"shot_Measles1"
"129","(Info Hubs, Slopes (All), SMS (All))",-0.772527241315819,0,0.77,"shot_Measles1"
"130","(Info Hubs, Slopes (All), SMS (All))",3.66459250201144,0,0.77,"shot_Measles1"
"131","(Info Hubs, Slopes (All), SMS (All))",-0.197234595759696,0,0.77,"shot_Measles1"
"132","(Info Hubs, Slopes (All), SMS (All))",3.47929028748564,0,0.77,"shot_Measles1"
"133","(Trusted Seeds, High Slope, SMS (All))",-0.645895542149858,0,0.77,"shot_Measles1"
"134","(Info Hubs, Slopes (All), SMS (All))",-0.0809124221269171,0,0.77,"shot_Measles1"
"135","(Info Hubs, Slopes (All), SMS (All))",1.86959127034317,0,0.77,"shot_Measles1"
"136","(Info Hubs, Slopes (All), SMS (All))",4.93356795402276,0,0.77,"shot_Measles1"
"137","(Info Hubs, Slopes (All), SMS (All))",4.29002464658991,0,0.77,"shot_Measles1"
"138","(Info Hubs, Slopes (All), SMS (All))",4.05380682193074,0,0.77,"shot_Measles1"
"139","(Info Hubs, Slopes (All), SMS (All))",3.32850037044824,0,0.77,"shot_Measles1"
"140","(No Seeds, High Slopes, SMS (All))",-3.73337255587231,0,0.77,"shot_Measles1"
"141","(Info Hubs, Slopes (All), SMS (All))",3.82948606127712,0,0.77,"shot_Measles1"
"142","(Info Hubs, Slopes (All), SMS (All))",4.20707335045143,0,0.77,"shot_Measles1"
"143","(Info Hubs, Slopes (All), SMS (All))",3.94696695490532,0,0.77,"shot_Measles1"
"144","(Info Hubs, Slopes (All), SMS (All))",3.83261195003555,0,0.77,"shot_Measles1"
"145","(Info Hubs, Slopes (All), SMS (All))",4.02069566263257,0,0.77,"shot_Measles1"
"146","(Info Hubs, Slopes (All), SMS (All))",3.41151978200781,0,0.77,"shot_Measles1"
"147","(Info Hubs, Slopes (All), SMS (All))",5.26502596419389,0,0.77,"shot_Measles1"
"148","(Info Hubs, Slopes (All), SMS (All))",3.38382271574333,0,0.77,"shot_Measles1"
"149","(Trusted Seeds, High Slope, SMS (All))",2.04445170606131,0,0.77,"shot_Measles1"
"150","(Info Hubs, Slopes (All), SMS (All))",0.361169290612249,0,0.77,"shot_Measles1"
"151","(Info Hubs, Slopes (All), SMS (All))",0.539415567877649,0,0.77,"shot_Measles1"
"152","(Trusted Seeds, High Slope, SMS (All))",-1.29242783127011,0,0.77,"shot_Measles1"
"153","(Info Hubs, Slopes (All), SMS (All))",3.60297942596097,0,0.77,"shot_Measles1"
"154","(Trusted Seeds, High Slope, SMS (All))",-0.217706281377279,0,0.77,"shot_Measles1"
"155","(Info Hubs, Slopes (All), SMS (All))",2.621844344031,0,0.77,"shot_Measles1"
"156","(Info Hubs, Slopes (All), SMS (All))",3.49171957942877,0,0.77,"shot_Measles1"
"157","(Trusted Seeds, High Slope, SMS (All))",2.9823870451445,0,0.77,"shot_Measles1"
"158","(Info Hubs, Slopes (All), SMS (All))",2.97109776432122,0,0.77,"shot_Measles1"
"159","(No Seeds, High Slopes, SMS (All))",-4.02810420003747,0,0.77,"shot_Measles1"
"160","(Trusted Seeds, High Slope, SMS (All))",-1.83371951549253,0,0.77,"shot_Measles1"
"161","(Info Hubs, Slopes (All), SMS (All))",4.16633064666296,0,0.77,"shot_Measles1"
"162","(Info Hubs, Slopes (All), SMS (All))",0.490435439348629,0,0.77,"shot_Measles1"
"163","(Trusted Seeds, High Slope, SMS (All))",-0.965591124468959,0,0.77,"shot_Measles1"
"164","(Info Hubs, Slopes (All), SMS (All))",3.2320972160842,0,0.77,"shot_Measles1"
"165","(Info Hubs, Slopes (All), SMS (All))",3.10267211061618,0,0.77,"shot_Measles1"
"166","(Info Hubs, Slopes (All), SMS (All))",0.393960809722903,0,0.77,"shot_Measles1"
"167","(Info Hubs, Slopes (All), SMS (All))",3.74733812677784,0,0.77,"shot_Measles1"
"168","(Info Hubs, Slopes (All), SMS (All))",0.600763854774068,0,0.77,"shot_Measles1"
"169","(Info Hubs, Slopes (All), SMS (All))",4.32677947308307,0,0.77,"shot_Measles1"
"170","(Info Hubs, Slopes (All), SMS (All))",0.144647771326868,0,0.77,"shot_Measles1"
"171","(Info Hubs, Slopes (All), SMS (All))",3.71499754422891,0,0.77,"shot_Measles1"
"172","(Info Hubs, Slopes (All), SMS (All))",4.24575416461852,0,0.77,"shot_Measles1"
"173","(Trusted Seeds, High Slope, SMS (All))",-1.15010135671317,0,0.77,"shot_Measles1"
"174","(Trusted Seeds, High Slope, SMS (All))",-2.10965592747819,0,0.77,"shot_Measles1"
"175","(Trusted Seeds, High Slope, SMS (All))",2.83905083108376,0,0.77,"shot_Measles1"
"176","(Info Hubs, Slopes (All), SMS (All))",2.45513657100041,0,0.77,"shot_Measles1"
"177","(Info Hubs, Slopes (All), SMS (All))",4.32942790140474,0,0.77,"shot_Measles1"
"178","(Info Hubs, Slopes (All), SMS (All))",3.95332757405855,0,0.77,"shot_Measles1"
"179","(Info Hubs, Slopes (All), SMS (All))",2.73053034720512,0,0.77,"shot_Measles1"
"180","(Trusted Seeds, High Slope, SMS (All))",1.81628664458938,0,0.77,"shot_Measles1"
"181","(Trusted Seeds, High Slope, SMS (All))",-0.0167374767479244,0,0.77,"shot_Measles1"
"182","(Trusted Seeds, High Slope, SMS (All))",-0.958743221424369,0,0.77,"shot_Measles1"
"183","(Info Hubs, Slopes (All), SMS (All))",4.58816625447497,0,0.77,"shot_Measles1"
"184","(Info Hubs, Slopes (All), SMS (All))",0.934602346201417,0,0.77,"shot_Measles1"
"185","(Info Hubs, Slopes (All), SMS (All))",2.78493311845694,0,0.77,"shot_Measles1"
"186","(Info Hubs, Slopes (All), SMS (All))",4.75565582594787,0,0.77,"shot_Measles1"
"187","(Info Hubs, Slopes (All), SMS (All))",4.56429958456331,0,0.77,"shot_Measles1"
"188","(No Seeds, High Slopes, SMS (All))",-3.46940517854818,0,0.77,"shot_Measles1"
"189","(Info Hubs, Slopes (All), SMS (All))",4.677099832805,0,0.77,"shot_Measles1"
"190","(Trusted Seeds, High Slope, SMS (All))",2.554485103053,0,0.77,"shot_Measles1"
"191","(Info Hubs, Slopes (All), SMS (All))",1.2073079517022,0,0.77,"shot_Measles1"
"192","(Info Hubs, Slopes (All), SMS (All))",4.16380331482441,0,0.77,"shot_Measles1"
"193","(Trusted Seeds, High Slope, SMS (All))",2.86607113206797,0,0.77,"shot_Measles1"
"194","(Info Hubs, Slopes (All), SMS (All))",3.4485359527577,0,0.77,"shot_Measles1"
"195","(Trusted Seeds, High Slope, SMS (All))",-0.331587253449996,0,0.77,"shot_Measles1"
"196","(Info Hubs, Slopes (All), SMS (All))",-1.01797937600367,0,0.77,"shot_Measles1"
"197","(Info Hubs, Slopes (All), SMS (All))",2.73739235639402,0,0.77,"shot_Measles1"
"198","(Trusted Seeds, High Slope, SMS (All))",3.29104184059511,0,0.77,"shot_Measles1"
"199","(Info Hubs, Slopes (All), SMS (All))",2.14419354394688,0,0.77,"shot_Measles1"
"200","(Info Hubs, Slopes (All), SMS (All))",3.75098900352842,0,0.77,"shot_Measles1"
"201","(Info Hubs, Slopes (All), SMS (All))",3.2597962644477,1,0.77,"shot_Measles1"
